ncbi_gene_id,ensembl_gene_id,hgnc_symbol,gene_name,ucsc_id,alias
124903852,ENSG00000228140,EFHD2-AS1,EFHD2-AS1,uc057cne.1,LOC124903852
124903857,ENSG00000268674,,,,LOC124903857
124903866,ENSG00000310349,,,,LOC124903866
124903871,ENSG00000284641,,,uc285gcc.1,LOC124903871
124903889,ENSG00000282365,LINC02091,LINC02091,,LOC124903889
124903903,ENSG00000286356,,,uc288hlu.1,LOC124903903
124903904,ENSG00000299154,,,,LOC124903904
124903916,ENSG00000266279,,,uc060bay.1,LOC124903916
124903925,ENSG00000283025,,,uc284ohy.1,LOC124903925
124903931,ENSG00000265445,,,uc060blf.1,LOC124903931
124903937,ENSG00000307831,,,,LOC124903937
124903940,ENSG00000286743,,,uc287nfz.1,LOC124903940
124903942,ENSG00000299826,,,,LOC124903942
124903949,ENSG00000305107,,,,LOC124903949
124903956,ENSG00000265246,,,,LOC124903956
124903977,ENSG00000306328,,,,LOC124903977
124903986,ENSG00000297644,,,,LOC124903986
124903998,ENSG00000306162,,,,LOC124903998
124904009,ENSG00000288961,,,uc315tmd.2,LOC124904009
124904013,ENSG00000297367,,,,LOC124904013
124904015,ENSG00000294414,,,,LOC124904015
124904016,ENSG00000294490,,,,LOC124904016
124904023,ENSG00000284720,,,uc285ggf.1,LOC124904023
124904025,ENSG00000297935,,,,LOC124904025
124904027,ENSG00000284650,,,uc285ggg.1,LOC124904027
124904047,ENSG00000290052,,,uc316hlt.1,LOC124904047
124904048,ENSG00000265055,,,uc060jdb.2,LOC124904048
124904049,ENSG00000303200,,,,LOC124904049
124904055,ENSG00000302723,,,,LOC124904055
124904056,ENSG00000294024,,,,LOC124904056
124904058,ENSG00000297995,,,,LOC124904058
124904066,ENSG00000309113,,,,LOC124904066
124904068,ENSG00000305265,,,,LOC124904068
124904070,ENSG00000295072,,,,LOC124904070
124904076,ENSG00000287403,,,uc287mxi.1,LOC124904076
124904094,ENSG00000298376,,,,LOC124904094
124904098,ENSG00000293001,,,uc286nsj.1,LOC124904098
124904108,ENSG00000277660,,U6,,LOC124904108
124904114,ENSG00000212618,,,uc060chs.1,LOC124904114
124904115,ENSG00000252274,,,uc060jky.1,LOC124904115
124904116,ENSG00000238804,,,uc060gzn.1,LOC124904116
124904117,ENSG00000239129,,,uc060dle.1,LOC124904117
124904135,ENSG00000275616,,U2,uc060ftb.1,LOC124904135
124904136,ENSG00000273709,,U2,uc060ftc.1,LOC124904136
124904137,ENSG00000274432,,U2,uc060ftd.1,LOC124904137
124904138,ENSG00000274585,RNU2-1,RNU2-1,uc060fta.1,LOC124904138
124904139,ENSG00000274585,RNU2-1,RNU2-1,uc060fta.1,LOC124904139
124904140,ENSG00000277903,,U2,uc060ftg.1,LOC124904140
124904141,ENSG00000274585,RNU2-1,RNU2-1,uc060fta.1,LOC124904141
124904142,ENSG00000274585,RNU2-1,RNU2-1,uc060fta.1,LOC124904142
124904143,ENSG00000274585,RNU2-1,RNU2-1,uc060fta.1,LOC124904143
124904144,ENSG00000278591,,U2,uc060ftk.1,LOC124904144
124904145,ENSG00000274452,,U2,uc032fjd.2,LOC124904145
124904146,ENSG00000278774,,U2,uc032fjc.2,LOC124904146
124904151,ENSG00000200538,,U3,uc060gvg.1,LOC124904151
124904219,ENSG00000287797,,,uc288axy.1,LOC124904219
124904228,ENSG00000225206,MIR137HG,MIR137HG,uc285gtb.1,LOC124904228
124904242,ENSG00000266767,,,uc060ndn.1,LOC124904242
124904246,ENSG00000294986,,,,LOC124904246
124904254,ENSG00000309896,,,,LOC124904254
124904256,ENSG00000267694,,,uc060nqm.1,LOC124904256
124904280,ENSG00000304612,,,,LOC124904280
124904288,ENSG00000285940,,,uc285pae.1,LOC124904288
124904290,ENSG00000267337,LINC01478,LINC01478,uc002lax.5,LOC124904290
124904294,ENSG00000289168,,,uc315oit.1,LOC124904294
124904304,ENSG00000260433,LINC01917,LINC01917,uc288krl.1,LOC124904304
124904308,ENSG00000295596,,,,LOC124904308
124904332,ENSG00000267015,,,uc060qjo.1,LOC124904332
124904339,ENSG00000304954,,,,LOC124904339
124904344,ENSG00000295284,,,,LOC124904344
124904358,ENSG00000287314,,,uc288fim.1,LOC124904358
124904362,ENSG00000199977,,SNORA73,uc060nva.1,LOC124904362
124904363,ENSG00000201816,,SNORA73,uc021ukq.1,LOC124904363
124904380,ENSG00000238575,,,uc060mvq.1,LOC124904380
124904381,ENSG00000199856,,U3,uc060ndu.1,LOC124904381
124904395,ENSG00000178104,PDE4DIP,PDE4DIP,uc315xsn.1,LOC124904395
124904403,ENSG00000238107,LINC02806,LINC02806,uc057khg.1,LOC124904403
124904406,ENSG00000303408,,,,LOC124904406
124904411,ENSG00000233030,,,uc057klj.1,LOC124904411
124904434,ENSG00000272668,,,uc057mhu.2,LOC124904434
124904441,ENSG00000232188,,,uc057mma.1,LOC124904441
124904471,ENSG00000288078,,,uc287tmt.1,LOC124904471
124904478,ENSG00000262375,,,,LOC124904478
124904487,ENSG00000305491,,,,LOC124904487
124904498,ENSG00000283044,,,uc284muj.1,LOC124904498
124904502,ENSG00000299121,,,,LOC124904502
124904503,ENSG00000287371,,,,LOC124904503
124904506,ENSG00000224535,LINC02771,LINC02771,uc057pft.2,LOC124904506
124904513,ENSG00000305575,,,,LOC124904513
124904521,ENSG00000297912,,,,LOC124904521
124904522,ENSG00000236846,,,uc057prs.1,LOC124904522
124904530,ENSG00000287259,,,uc288afv.1,LOC124904530
124904544,ENSG00000282564,,,uc284muo.1,LOC124904544
124904546,ENSG00000225656,,,,LOC124904546
124904553,ENSG00000233332,,,uc001hvz.1,LOC124904553
124904554,ENSG00000303653,,,,LOC124904554
124904559,ENSG00000285104,,,,LOC124904559
124904571,ENSG00000310332,,,,LOC124904571
124904575,ENSG00000302155,,,,LOC124904575
124904576,ENSG00000292009,,,,LOC124904576
124904601,ENSG00000286496,,,uc288jsq.1,LOC124904601
124904611,ENSG00000267122,,,uc002lvd.1,LOC124904611
124904613,ENSG00000275405,,U1,,LOC124904613
124904614,ENSG00000301105,,,,LOC124904614
124904616,ENSG00000274574,,U1,,RNVU1-28
124904619,ENSG00000270722,RNVU1-31,RNVU1-31,uc057kaa.1,RNVU1-31
124904621,ENSG00000274210,RNVU1-27,RNVU1-27,uc057khq.1,RNVU1-27
124904624,ENSG00000273990,RNVU1-26,RNVU1-26,,RNVU1-26
124904631,ENSG00000273727,,U1,uc057jwk.1,LOC124904631
124904634,ENSG00000274428,RNVU1-25,RNVU1-25,uc057kdj.1,LOC124904634
124904643,ENSG00000290008,,,,LOC124904643
124904654,ENSG00000295083,,,,LOC124904654
124904666,ENSG00000212610,,U3,uc057pmg.1,LOC124904666
124904668,ENSG00000221673,,U3,uc057pna.1,LOC124904668
124904669,ENSG00000221040,,U3,uc057jrs.1,LOC124904669
124904682,ENSG00000288017,,,uc287phb.1,LOC124904682
124904695,ENSG00000267024,,,uc060wwc.1,LOC124904695
124904699,ENSG00000298329,,,,LOC124904699
124904701,ENSG00000179066,,,uc285ppf.1,LOC124904701
124904706,ENSG00000278757,,U6,uc057avo.1,LOC124904706
124904732,ENSG00000238653,RNU7-62P,RNU7-62P,uc057hfz.1,LOC124904732
124904756,ENSG00000273629,,U7,uc057nnf.1,LOC124904756
124904767,ENSG00000269877,,,,LOC124904767
124904769,ENSG00000281679,RNU7-29P,RNU7-29P,,LOC124904769
124904772,ENSG00000298539,,,,LOC124904772
124904778,ENSG00000202498,,SNORD116,uc057pku.1,LOC124904778
124904780,ENSG00000306458,,,,LOC124904780
124904784,ENSG00000286632,,,,LOC124904784
124904795,ENSG00000239137,,,uc061cxw.1,LOC124904795
124904802,ENSG00000221125,,U3,uc061bnt.1,LOC124904802
124904806,ENSG00000252682,,,uc057lhp.1,LOC124904806
124904808,ENSG00000199959,,,uc021opa.1,LOC124904808
124904809,ENSG00000252777,,,uc057dzr.1,LOC124904809
124904812,ENSG00000238761,,,uc021oru.1,LOC124904812
124904813,ENSG00000280926,,,,LOC124904813
124904868,ENSG00000294328,,,,LOC124904868
124904876,ENSG00000304635,,,,LOC124904876
124904877,ENSG00000304667,,,,LOC124904877
124904882,ENSG00000275358,,,uc061vwo.1,LOC124904882
124904887,ENSG00000296538,,,,LOC124904887
124904902,ENSG00000297212,,,,LOC124904902
124904917,ENSG00000273828,,,uc061xmd.1,LOC124904917
124904919,ENSG00000309405,,,,LOC124904919
124904924,ENSG00000304817,,,,LOC124904924
124904937,ENSG00000310298,,,,LOC124904937
124904942,ENSG00000215440,NPEPL1,NPEPL1,uc010gjo.3,LOC124904942
124904943,ENSG00000308438,,,,LOC124904943
124904947,ENSG00000306877,,,,LOC124904947
124904963,ENSG00000283072,,,uc287igw.1,LOC124904963
124904965,ENSG00000225056,,,,LOC124904965
124904974,ENSG00000277034,,SNORA71,uc061wxx.1,LOC124904974
124904975,ENSG00000201811,,SNORA71,uc061wyc.1,LOC124904975
124904983,ENSG00000201346,,U3,uc061vdo.1,LOC124904983
124904986,ENSG00000274385,,U6,uc061wbc.1,LOC124904986
124905012,ENSG00000232360,,,,LOC124905012
124905014,ENSG00000286153,RUNX1-AS1,RUNX1-AS1,uc287hws.1,RUNX1-AS1
124905021,ENSG00000184012,TMPRSS2,TMPRSS2,uc288ukh.1,LOC124905021
124905030,ENSG00000303490,,,,LOC124905030
124905065,ENSG00000291536,,U3,,LOC124905065
124905068,ENSG00000264452,,,uc062asl.1,LOC124905068
124905069,ENSG00000266692,,,uc062ask.1,LOC124905069
124905079,ENSG00000304096,,,,LOC124905079
124905092,ENSG00000282012,,,uc284psv.2,LOC124905092
124905116,ENSG00000306993,,,,LOC124905116
124905134,ENSG00000273145,,,uc062fea.1,LOC124905134
124905135,ENSG00000197182,MIRLET7BHG,MIRLET7BHG,,LOC124905135
124905142,ENSG00000287225,,,uc288fbc.1,LOC124905142
124905143,ENSG00000285722,,,uc285tjy.1,LOC124905143
124905150,ENSG00000235154,,,uc062fgz.1,LOC124905150
124905168,ENSG00000276138,,U6,uc062bee.1,LOC124905168
124905169,ENSG00000288521,,U6,,LOC124905169
124905170,ENSG00000275635,,U7,uc062cep.1,LOC124905170
124905171,ENSG00000201209,,SNORD42,uc062cty.1,LOC124905171
124905172,ENSG00000252143,,,uc062bze.1,LOC124905172
124905173,ENSG00000252143,,,uc062bze.1,LOC124905173
124905174,ENSG00000274625,,,uc062bje.1,LOC124905174
124905179,ENSG00000223486,LINC03053,LINC03053,uc315qzl.1,LINC03053
124905202,ENSG00000289132,,,uc315qjx.1,LOC124905202
124905205,ENSG00000303214,,,,LOC124905205
124905215,ENSG00000297976,,,,LOC124905215
124905218,ENSG00000286060,,,uc287hgc.1,LOC124905218
124905221,ENSG00000283638,MIR106AHG,MIR106AHG,uc022ceb.3,MIR106AHG
124905233,ENSG00000289575,,,uc315twq.1,LOC124905233
124905237,ENSG00000286939,,,uc288kpl.1,LOC124905237
124905258,ENSG00000283380,,,uc286crz.1,LOC124905258
124905265,ENSG00000275268,,U7,uc022cff.1,LOC124905265
124905266,ENSG00000201467,,,uc064yem.1,LOC124905266
124905268,ENSG00000200620,,,uc064ycy.1,LOC124905268
124905269,ENSG00000238485,,,uc065bjl.1,LOC124905269
124905270,ENSG00000238764,,,uc064yep.1,LOC124905270
124905271,ENSG00000239080,,,uc065bgr.1,LOC124905271
124905273,ENSG00000238724,,,uc058hon.1,LOC124905273
124905290,ENSG00000273788,,U3,uc064zxr.1,LOC124905290
124905292,ENSG00000212321,,U3,uc065ayj.1,LOC124905292
124905307,ENSG00000251970,RNU1-41P,RNU1-41P,uc065ctm.1,NA
124905312,ENSG00000308185,,,,LOC124905312
124905313,ENSG00000278793,,U6,,LOC124905313
124905321,ENSG00000275405,,U1,,LOC124905321
124905324,ENSG00000298751,,,,LOC124905324
124905326,ENSG00000277890,,U6,,LOC124905326
124905327,ENSG00000277927,,U6,,LOC124905327
124905334,ENSG00000278625,,U6,,LOC124905334
124905349,ENSG00000281624,,,,LOC124905349
124905359,ENSG00000278178,,,,LOC124905359
124905408,ENSG00000284025,,,,LOC124905408
124905409,ENSG00000283820,,,,LOC124905409
124905410,ENSG00000284181,,,,LOC124905410
124905411,ENSG00000283878,,,,LOC124905411
124905412,ENSG00000284298,,,,LOC124905412
124905413,ENSG00000292414,,,,LOC124905413
124905422,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905422
124905424,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905424
124905425,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905425
124905426,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905426
124905427,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905427
124905428,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905428
124905429,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905429
124905430,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905430
124905431,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905431
124905432,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905432
124905433,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905433
124905434,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905434
124905435,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905435
124905436,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905436
124905437,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905437
124905438,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905438
124905442,ENSG00000284926,DEFB109D,DEFB109D,,LOC124905442
124905468,ENSG00000308185,,,,LOC124905468
124905482,ENSG00000288173,,,,LOC124905482
124905488,ENSG00000310519,,,,LOC124905488
124905489,ENSG00000290857,CHEK2P2,CHEK2P2,uc286kxx.1,LOC124905489
124905504,ENSG00000290857,CHEK2P2,CHEK2P2,uc286kxx.1,LOC124905504
124905510,ENSG00000258710,LINC01193,LINC01193,uc287mct.1,LOC124905510
124905519,ENSG00000275809,,U6,,LOC124905519
124905527,ENSG00000280018,,,uc061yxb.1,LOC124905527
124905556,ENSG00000268674,,,,LOC124905556
124905557,ENSG00000173674,EIF1AX,EIF1AX,uc004czt.5,LOC124905557
124905558,ENSG00000292226,,,,LOC124905558
124905559,ENSG00000292238,,,,LOC124905559
124905560,ENSG00000291072,,,uc286dsx.1,LOC124905560
124905564,ENSG00000271254,,,,LOC124905564
124905568,ENSG00000291072,,,uc286dsx.1,LOC124905568
124905569,ENSG00000291072,,,uc286dsx.1,LOC124905569
124905573,ENSG00000275405,,U1,,LOC124905573
124905574,ENSG00000291385,RNU1-2,RNU1-2,,LOC124905574
124905594,ENSG00000239093,,,uc062rhb.1,LOC124905594
124905602,ENSG00000308234,,,,LOC124905602
124905613,ENSG00000291458,TSPY4,TSPY4,,LOC124905613
124905614,ENSG00000291459,TSPY9,TSPY9,,LOC124905614
124905615,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905615
124905616,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905616
124905617,ENSG00000258992,TSPY1,TSPY1,uc004frx.5,LOC124905617
124905618,ENSG00000291458,TSPY4,TSPY4,,LOC124905618
124905619,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905619
124905620,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905620
124905621,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905621
124905622,ENSG00000301844,,,uc287foo.1,LOC124905622
124905623,ENSG00000258992,TSPY1,TSPY1,uc004frx.5,LOC124905623
124905624,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905624
124905625,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905625
124905626,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905626
124905627,ENSG00000291459,TSPY9,TSPY9,,LOC124905627
124905628,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905628
124905629,ENSG00000228927,TSPY3,TSPY3,uc033feo.1,LOC124905629
124905666,ENSG00000237763,AMY1A,AMY1A,uc001duv.5,LOC124905666
124905668,ENSG00000237763,AMY1A,AMY1A,uc001duv.5,LOC124905668
124905693,ENSG00000268674,,,,LOC124905693
124905716,ENSG00000236098,,,uc057ill.1,LOC124905716
124905743,ENSG00000162747,FCGR3B,FCGR3B,uc285hdj.1,FCGR3B
124905749,ENSG00000304011,,,,LOC124905749
124905754,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905754
124905755,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905755
124905756,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905756
124905757,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905757
124905758,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905758
124905759,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905759
124905760,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905760
124905761,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905761
124905762,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905762
124905763,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905763
124905764,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905764
124905765,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905765
124905768,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905768
124905769,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905769
124905770,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905770
124905771,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905771
124905772,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905772
124905773,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905773
124905774,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905774
124905775,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905775
124905776,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905776
124905777,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905777
124905778,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905778
124905779,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905779
124905780,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905780
124905781,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905781
124905782,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905782
124905783,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905783
124905784,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905784
124905785,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905785
124905786,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905786
124905787,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905787
124905788,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905788
124905791,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905791
124905792,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905792
124905793,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905793
124905794,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905794
124905795,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905795
124905796,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905796
124905797,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905797
124905798,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905798
124905800,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905800
124905801,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905801
124905802,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905802
124905803,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905803
124905804,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905804
124905805,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905805
124905807,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905807
124905809,ENSG00000275405,,U1,,LOC124905809
124905819,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905819
124905822,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905822
124905823,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905823
124905824,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905824
124905825,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905825
124905826,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905826
124905827,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905827
124905828,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905828
124905829,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905829
124905830,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905830
124905831,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905831
124905832,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905832
124905833,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905833
124905834,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905834
124905835,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905835
124905836,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905836
124905837,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905837
124905838,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905838
124905839,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905839
124905840,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905840
124905841,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905841
124905842,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905842
124905843,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905843
124905844,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905844
124905845,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905845
124905846,ENSG00000285166,RNA5S1,RNA5S1,,LOC124905846
124905959,ENSG00000305283,,,,LOC124905959
124905969,ENSG00000303501,,,,LOC124905969
124906002,ENSG00000253515,,,uc061ivn.2,LOC124906002
124906004,ENSG00000222005,LINC01118,LINC01118,uc285rol.1,LOC124906004
124906010,ENSG00000228590,MIR4432HG,MIR4432HG,uc285rsj.1,LOC124906010
124906013,ENSG00000229839,,,uc002sbr.4,LOC124906013
124906033,ENSG00000261600,,,,LOC124906033
124906037,ENSG00000261600,,,,LOC124906037
124906051,ENSG00000301580,,,,LOC124906051
124906053,ENSG00000307316,,,,LOC124906053
124906055,ENSG00000234162,,,uc287ilt.1,LOC124906055
124906064,ENSG00000294954,,,,LOC124906064
124906098,ENSG00000307295,,,,LOC124906098
124906119,ENSG00000288898,,,uc315qra.1,LOC124906119
124906135,ENSG00000238782,RNU7-9P,RNU7-9P,uc021vxv.1,LOC124906135
124906140,ENSG00000272025,,SNORA74,uc061jur.1,LOC124906140
124906141,ENSG00000238503,,SNORD18,uc021veb.1,LOC124906141
124906142,ENSG00000252517,,,uc061qvt.1,LOC124906142
124906143,ENSG00000206731,,,uc061hrf.1,LOC124906143
124906144,ENSG00000206647,,,uc061gqg.1,LOC124906144
124906145,ENSG00000238295,,,uc061qar.1,LOC124906145
124906146,ENSG00000239041,,,uc061psq.1,LOC124906146
124906147,ENSG00000238371,,,uc061gvj.1,LOC124906147
124906148,ENSG00000238570,,,uc061ozk.1,LOC124906148
124906189,ENSG00000238410,,,uc061lal.1,LOC124906189
124906194,ENSG00000212182,,U3,uc061nfm.1,LOC124906194
124906195,ENSG00000221638,,U3,uc061lat.1,LOC124906195
124906209,ENSG00000235978,,,uc062ged.1,LOC124906209
124906224,ENSG00000299728,,,,LOC124906224
124906232,ENSG00000287629,,,uc287zot.1,LOC124906232
124906237,ENSG00000288063,,,uc288dup.1,LOC124906237
124906262,ENSG00000293268,,,uc288flh.1,LOC124906262
124906276,ENSG00000304375,,,,LOC124906276
124906280,ENSG00000279328,,,uc062nkt.1,LOC124906280
124906285,ENSG00000249846,LINC02021,LINC02021,uc288cpm.1,LOC124906285
124906343,ENSG00000275108,,U7,uc062lxt.1,LOC124906343
124906345,ENSG00000201410,,,uc062lrr.1,LOC124906345
124906346,ENSG00000207002,,,uc062ndi.1,LOC124906346
124906347,ENSG00000238902,,,uc062rlo.1,LOC124906347
124906348,ENSG00000239096,,,uc062qfy.1,LOC124906348
124906350,ENSG00000271922,,,uc062pej.1,LOC124906350
124906377,ENSG00000199927,,,uc062hta.1,LOC124906377
124906378,ENSG00000202268,,U3,uc062ixg.1,LOC124906378
124906379,ENSG00000212211,,U3,uc021wzt.1,LOC124906379
124906380,ENSG00000200222,,U3,uc062lfn.1,LOC124906380
124906381,ENSG00000212598,,U3,uc062lsv.1,LOC124906381
124906382,ENSG00000221633,,U3,uc062mhe.1,LOC124906382
124906399,ENSG00000233136,USP17L11,USP17L11,uc031sdh.1,LOC124906399
124906400,ENSG00000233136,USP17L11,USP17L11,uc031sdh.1,LOC124906400
